model,image_id,inference_time_ms
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_160441_jpg.rf.yu233eNzGI7IiQaA1W7H.jpg,18.948916986119002
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_155745_jpg.rf.CPNDtJBTZrrPApZZVnv2.jpg,19.580082967877388
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_155745_jpg.rf.CPNDtJBTZrrPApZZVnv2.jpg,17.826166993472725
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_155745_jpg.rf.CPNDtJBTZrrPApZZVnv2.jpg,18.706624978221953
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_160534_jpg.rf.VpZ2FRBF2ebJRi4G9Oqk.jpg,18.729415955021977
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_160534_jpg.rf.VpZ2FRBF2ebJRi4G9Oqk.jpg,18.032583000604063
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_160534_jpg.rf.VpZ2FRBF2ebJRi4G9Oqk.jpg,18.6964999884367
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_152106-2_jpg.rf.JbQnamRL5l9RTWYdbTbR.jpg,18.318417016416788
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_152106-2_jpg.rf.JbQnamRL5l9RTWYdbTbR.jpg,17.2597499913536
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_152106-2_jpg.rf.JbQnamRL5l9RTWYdbTbR.jpg,18.067542056087404
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_152417_jpg.rf.Dz54erFPSkSaXf5KnFkR.jpg,18.834874965250492
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_152417_jpg.rf.Dz54erFPSkSaXf5KnFkR.jpg,18.02049996331334
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_152417_jpg.rf.Dz54erFPSkSaXf5KnFkR.jpg,18.85179098462686
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_151529_jpg.rf.zgHdvpPjtZmeudDvg5cv.jpg,18.74591695377603
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_151529_jpg.rf.zgHdvpPjtZmeudDvg5cv.jpg,18.030166043899953
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_151529_jpg.rf.zgHdvpPjtZmeudDvg5cv.jpg,18.639374990016222
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_155707_jpg.rf.JuDoe5L5VGNrHTGlSfbv.jpg,17.64904201263562
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_155707_jpg.rf.JuDoe5L5VGNrHTGlSfbv.jpg,17.17195799574256
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_155707_jpg.rf.JuDoe5L5VGNrHTGlSfbv.jpg,18.15483398968354
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_163738_jpg.rf.Js71zVAekHLUQUH859To.jpg,17.792583035770804
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_163738_jpg.rf.Js71zVAekHLUQUH859To.jpg,18.615833017975092
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_163738_jpg.rf.Js71zVAekHLUQUH859To.jpg,18.068709003273398
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_155604_jpg.rf.IstvNJ2HnYiMWkqEHiod.jpg,18.88704195152968
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_155604_jpg.rf.IstvNJ2HnYiMWkqEHiod.jpg,18.689459015149623
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_155604_jpg.rf.IstvNJ2HnYiMWkqEHiod.jpg,20.207749970722944
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_155728_jpg.rf.bIXLcGdN2pXqG5sSDZzc.jpg,18.880957970395684
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_155728_jpg.rf.bIXLcGdN2pXqG5sSDZzc.jpg,18.362624978180975
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_155728_jpg.rf.bIXLcGdN2pXqG5sSDZzc.jpg,19.67129099648446
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_150110_jpg.rf.DMAye2vwmxK6wlIUbsuc.jpg,18.181958002969623
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_150110_jpg.rf.DMAye2vwmxK6wlIUbsuc.jpg,17.386833962518722
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_150110_jpg.rf.DMAye2vwmxK6wlIUbsuc.jpg,18.32599996123463
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_163417_jpg.rf.Etl1tIyE87jT9p6pFvfq.jpg,18.788082990795374
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_163417_jpg.rf.Etl1tIyE87jT9p6pFvfq.jpg,18.169958028011024
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_163417_jpg.rf.Etl1tIyE87jT9p6pFvfq.jpg,18.68312497390434
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_150730_jpg.rf.FLJs6tLrrNnnhyBbYk8A.jpg,18.262249999679625
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_150730_jpg.rf.FLJs6tLrrNnnhyBbYk8A.jpg,18.306541023775935
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_150730_jpg.rf.FLJs6tLrrNnnhyBbYk8A.jpg,20.0099169742316
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_163554_jpg.rf.ab6jbsJunaAidYpWxIA3.jpg,19.321875006426126
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_163554_jpg.rf.ab6jbsJunaAidYpWxIA3.jpg,19.056040968280286
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_163554_jpg.rf.ab6jbsJunaAidYpWxIA3.jpg,20.004416001029313
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_163917_jpg.rf.bPiACynU3CR8k7SFZszg.jpg,18.3917079702951
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_163917_jpg.rf.bPiACynU3CR8k7SFZszg.jpg,17.790791986044496
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_163917_jpg.rf.bPiACynU3CR8k7SFZszg.jpg,18.703790963627398
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_150735_jpg.rf.Cij8ESVOPmhtzaPpEXxh.jpg,20.27237502625212
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_150735_jpg.rf.Cij8ESVOPmhtzaPpEXxh.jpg,19.497084023896605
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_150735_jpg.rf.Cij8ESVOPmhtzaPpEXxh.jpg,20.45666699996218
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_163216_jpg.rf.ca0S9sZigNLpBOGgUHcf.jpg,19.061625003814697
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_163216_jpg.rf.ca0S9sZigNLpBOGgUHcf.jpg,18.567792023532093
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_163216_jpg.rf.ca0S9sZigNLpBOGgUHcf.jpg,18.218084005638957
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_160417_jpg.rf.hfJ4mKLDAFlnIYwzaqNO.jpg,18.176749988924712
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_160417_jpg.rf.hfJ4mKLDAFlnIYwzaqNO.jpg,17.452416999731213
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_160417_jpg.rf.hfJ4mKLDAFlnIYwzaqNO.jpg,18.46341701457277
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_150227_jpg.rf.876oYOvQlMHC5VMeX4fZ.jpg,18.474375014193356
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_150227_jpg.rf.876oYOvQlMHC5VMeX4fZ.jpg,17.78633304638788
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_150227_jpg.rf.876oYOvQlMHC5VMeX4fZ.jpg,18.10412498889491
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_163939_jpg.rf.rVFuz9tyVmYLV5hIf6W6.jpg,17.37512502586469
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_163939_jpg.rf.rVFuz9tyVmYLV5hIf6W6.jpg,16.660750028677285
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_163939_jpg.rf.rVFuz9tyVmYLV5hIf6W6.jpg,17.003375047352165
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_163704_jpg.rf.uQa0xkEgbcIJBVl8tmSk.jpg,17.40762504050508
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_163704_jpg.rf.uQa0xkEgbcIJBVl8tmSk.jpg,16.832459019497037
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_163704_jpg.rf.uQa0xkEgbcIJBVl8tmSk.jpg,17.498624976724386
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_150637_jpg.rf.uTrU8P2Mcak5EJpFiiFu.jpg,18.288500024937093
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_150637_jpg.rf.uTrU8P2Mcak5EJpFiiFu.jpg,17.48745801160112
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_150637_jpg.rf.uTrU8P2Mcak5EJpFiiFu.jpg,18.10595899587497
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_163649_jpg.rf.tUiQ46uG4TpOvd7H8ut6.jpg,17.822124995291233
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_163649_jpg.rf.tUiQ46uG4TpOvd7H8ut6.jpg,17.53974996972829
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_163649_jpg.rf.tUiQ46uG4TpOvd7H8ut6.jpg,18.029041995760053
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_151052_jpg.rf.wDyZgiYZublZtYIGWnxP.jpg,18.260292010381818
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_151052_jpg.rf.wDyZgiYZublZtYIGWnxP.jpg,17.302249965723604
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_151052_jpg.rf.wDyZgiYZublZtYIGWnxP.jpg,18.146833986975253
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_150759_jpg.rf.lAs0Q71OqlqLxu37yJI0.jpg,24.095250002574176
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_150759_jpg.rf.lAs0Q71OqlqLxu37yJI0.jpg,22.492333024274558
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_150759_jpg.rf.lAs0Q71OqlqLxu37yJI0.jpg,22.861459001433104
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_145634_jpg.rf.lifuGzQ3ywFNQJVH3ewG.jpg,17.483458970673382
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_145634_jpg.rf.lifuGzQ3ywFNQJVH3ewG.jpg,16.833415953442454
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_145634_jpg.rf.lifuGzQ3ywFNQJVH3ewG.jpg,17.29266601614654
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_150205_jpg.rf.nnsu4SDvD3up56xCMuvy.jpg,19.00824997574091
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_150205_jpg.rf.nnsu4SDvD3up56xCMuvy.jpg,18.42199999373406
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_150205_jpg.rf.nnsu4SDvD3up56xCMuvy.jpg,19.52491595875472
